date,year,month,month_name,category,turnover_m,r12m_turnover,r12m_prior,yoy_growth_pct
1987-03-01,1987,3,Mar,Other retailing,716.8,8774.6,7904.400000000001,11.0
1987-04-01,1987,4,Apr,Other retailing,733.9,8846.1,7992.200000000001,10.7
1987-05-01,1987,5,May,Other retailing,764.8,8901.1,8062.1,10.4
1987-06-01,1987,6,Jun,Other retailing,728.4,8987.699999999999,8130.400000000001,10.5
1987-07-01,1987,7,Jul,Other retailing,779.7,9074.5,8194.7,10.7
1987-08-01,1987,8,Aug,Other retailing,773.7,9147.4,8245.9,10.9
1987-09-01,1987,9,Sep,Other retailing,783.9,9233.199999999999,8329.3,10.9
1987-10-01,1987,10,Oct,Other retailing,814.1,9290.6,8419.0,10.4
1987-11-01,1987,11,Nov,Other retailing,822.0,9362.5,8464.5,10.6
1987-12-01,1987,12,Dec,Other retailing,1109.6,9455.1,8573.4,10.3
1988-01-01,1988,1,Jan,Other retailing,757.4,9485.6,8634.2,9.9
1988-02-01,1988,2,Feb,Other retailing,773.5,9557.8,8694.0,9.9
1988-03-01,1988,3,Mar,Other retailing,818.0,9659.0,8774.6,10.1
1988-04-01,1988,4,Apr,Other retailing,753.7,9678.800000000001,8846.1,9.4
1988-05-01,1988,5,May,Other retailing,814.9,9728.9,8901.1,9.3
1988-06-01,1988,6,Jun,Other retailing,800.8,9801.3,8987.699999999999,9.1
1988-07-01,1988,7,Jul,Other retailing,810.1,9831.699999999999,9074.5,8.3
1988-08-01,1988,8,Aug,Other retailing,850.9,9908.9,9147.4,8.3
1988-09-01,1988,9,Sep,Other retailing,845.5,9970.5,9233.199999999999,8.0
1988-10-01,1988,10,Oct,Other retailing,872.1,10028.5,9290.6,7.9
1988-11-01,1988,11,Nov,Other retailing,945.0,10151.5,9362.5,8.4
1988-12-01,1988,12,Dec,Other retailing,1321.2,10363.1,9455.1,9.6
1989-01-01,1989,1,Jan,Other retailing,872.7,10478.4,9485.6,10.5
1989-02-01,1989,2,Feb,Other retailing,832.7,10537.6,9557.8,10.3
1989-03-01,1989,3,Mar,Other retailing,905.5,10625.1,9659.0,10.0
1989-04-01,1989,4,Apr,Other retailing,858.2,10729.6,9678.800000000001,10.9
1989-05-01,1989,5,May,Other retailing,940.9,10855.6,9728.9,11.6
1989-06-01,1989,6,Jun,Other retailing,885.8,10940.6,9801.3,11.6
1989-07-01,1989,7,Jul,Other retailing,897.7,11028.2,9831.699999999999,12.2
1989-08-01,1989,8,Aug,Other retailing,947.4,11124.7,9908.9,12.3
1989-09-01,1989,9,Sep,Other retailing,967.7,11246.900000000001,9970.5,12.8
1989-10-01,1989,10,Oct,Other retailing,969.8,11344.6,10028.5,13.1
1989-11-01,1989,11,Nov,Other retailing,1034.8,11434.4,10151.5,12.6
1989-12-01,1989,12,Dec,Other retailing,1415.0,11528.199999999999,10363.1,11.2
1990-01-01,1990,1,Jan,Other retailing,965.4,11620.900000000001,10478.4,10.9
1990-02-01,1990,2,Feb,Other retailing,930.4,11718.6,10537.6,11.2
1990-03-01,1990,3,Mar,Other retailing,990.1,11803.2,10625.1,11.1
1990-04-01,1990,4,Apr,Other retailing,922.4,11867.4,10729.6,10.6
1990-05-01,1990,5,May,Other retailing,1016.2,11942.699999999999,10855.6,10.0
1990-06-01,1990,6,Jun,Other retailing,940.5,11997.4,10940.6,9.7
1990-07-01,1990,7,Jul,Other retailing,961.2,12060.9,11028.2,9.4
1990-08-01,1990,8,Aug,Other retailing,1029.4,12142.9,11124.7,9.2
1990-09-01,1990,9,Sep,Other retailing,980.6,12155.8,11246.900000000001,8.1
1990-10-01,1990,10,Oct,Other retailing,1042.9,12228.9,11344.6,7.8
1990-11-01,1990,11,Nov,Other retailing,1066.6,12260.7,11434.4,7.2
1990-12-01,1990,12,Dec,Other retailing,1373.0,12218.7,11528.199999999999,6.0
1991-01-01,1991,1,Jan,Other retailing,946.6,12199.9,11620.900000000001,5.0
1991-02-01,1991,2,Feb,Other retailing,921.3,12190.8,11718.6,4.0
1991-03-01,1991,3,Mar,Other retailing,975.4,12176.099999999999,11803.2,3.2
1991-04-01,1991,4,Apr,Other retailing,938.5,12192.199999999999,11867.4,2.7
1991-05-01,1991,5,May,Other retailing,1018.0,12194.0,11942.699999999999,2.1
1991-06-01,1991,6,Jun,Other retailing,955.1,12208.6,11997.4,1.8
1991-07-01,1991,7,Jul,Other retailing,1040.2,12287.6,12060.9,1.9
1991-08-01,1991,8,Aug,Other retailing,1058.4,12316.6,12142.9,1.4
1991-09-01,1991,9,Sep,Other retailing,1008.2,12344.2,12155.8,1.5
1991-10-01,1991,10,Oct,Other retailing,1081.9,12383.2,12228.9,1.3
1991-11-01,1991,11,Nov,Other retailing,1128.7,12445.3,12260.7,1.5
1991-12-01,1991,12,Dec,Other retailing,1473.1,12545.4,12218.7,2.7
1992-01-01,1992,1,Jan,Other retailing,1043.7,12642.5,12199.9,3.6
1992-02-01,1992,2,Feb,Other retailing,1003.6,12724.800000000001,12190.8,4.4
1992-03-01,1992,3,Mar,Other retailing,1038.9,12788.300000000001,12176.099999999999,5.0
1992-04-01,1992,4,Apr,Other retailing,1036.8,12886.6,12192.199999999999,5.7
1992-05-01,1992,5,May,Other retailing,1048.2,12916.800000000001,12194.0,5.9
1992-06-01,1992,6,Jun,Other retailing,981.7,12943.400000000001,12208.6,6.0
1992-07-01,1992,7,Jul,Other retailing,1044.4,12947.6,12287.6,5.4
1992-08-01,1992,8,Aug,Other retailing,1021.1,12910.300000000001,12316.6,4.8
1992-09-01,1992,9,Sep,Other retailing,1077.5,12979.6,12344.2,5.1
1992-10-01,1992,10,Oct,Other retailing,1121.8,13019.5,12383.2,5.1
1992-11-01,1992,11,Nov,Other retailing,1169.8,13060.599999999999,12445.3,4.9
1992-12-01,1992,12,Dec,Other retailing,1584.1,13171.6,12545.4,5.0
1993-01-01,1993,1,Jan,Other retailing,1030.4,13158.3,12642.5,4.1
1993-02-01,1993,2,Feb,Other retailing,982.5,13137.2,12724.800000000001,3.2
1993-03-01,1993,3,Mar,Other retailing,1096.6,13194.9,12788.300000000001,3.2
1993-04-01,1993,4,Apr,Other retailing,1061.8,13219.900000000001,12886.6,2.6
1993-05-01,1993,5,May,Other retailing,1095.7,13267.4,12916.800000000001,2.7
1993-06-01,1993,6,Jun,Other retailing,1059.0,13344.699999999999,12943.400000000001,3.1
1993-07-01,1993,7,Jul,Other retailing,1095.6,13395.9,12947.6,3.5
1993-08-01,1993,8,Aug,Other retailing,1091.6,13466.4,12910.300000000001,4.3
1993-09-01,1993,9,Sep,Other retailing,1165.8,13554.699999999999,12979.6,4.4
1993-10-01,1993,10,Oct,Other retailing,1201.7,13634.6,13019.5,4.7
1993-11-01,1993,11,Nov,Other retailing,1285.1,13749.899999999998,13060.599999999999,5.3
1993-12-01,1993,12,Dec,Other retailing,1786.0,13951.8,13171.6,5.9
1994-01-01,1994,1,Jan,Other retailing,1127.3,14048.699999999999,13158.3,6.8
1994-02-01,1994,2,Feb,Other retailing,1100.6,14166.800000000001,13137.2,7.8
1994-03-01,1994,3,Mar,Other retailing,1217.5,14287.7,13194.9,8.3
1994-04-01,1994,4,Apr,Other retailing,1123.0,14348.9,13219.900000000001,8.5
1994-05-01,1994,5,May,Other retailing,1187.7,14440.9,13267.4,8.8
1994-06-01,1994,6,Jun,Other retailing,1187.9,14569.8,13344.699999999999,9.2
1994-07-01,1994,7,Jul,Other retailing,1216.9,14691.1,13395.9,9.7
1994-08-01,1994,8,Aug,Other retailing,1261.3,14860.8,13466.4,10.4
1994-09-01,1994,9,Sep,Other retailing,1271.9,14966.9,13554.699999999999,10.4
1994-10-01,1994,10,Oct,Other retailing,1303.5,15068.699999999999,13634.6,10.5
1994-11-01,1994,11,Nov,Other retailing,1363.0,15146.599999999999,13749.899999999998,10.2
1994-12-01,1994,12,Dec,Other retailing,1827.4,15188.0,13951.8,8.9
1995-01-01,1995,1,Jan,Other retailing,1209.3,15270.0,14048.699999999999,8.7
1995-02-01,1995,2,Feb,Other retailing,1148.1,15317.5,14166.800000000001,8.1
1995-03-01,1995,3,Mar,Other retailing,1266.3,15366.3,14287.7,7.5
1995-04-01,1995,4,Apr,Other retailing,1213.2,15456.5,14348.9,7.7
1995-05-01,1995,5,May,Other retailing,1307.7,15576.5,14440.9,7.9
1995-06-01,1995,6,Jun,Other retailing,1267.7,15656.3,14569.8,7.5
1995-07-01,1995,7,Jul,Other retailing,1302.7,15742.1,14691.1,7.2
1995-08-01,1995,8,Aug,Other retailing,1360.0,15840.800000000001,14860.8,6.6
1995-09-01,1995,9,Sep,Other retailing,1377.1,15946.0,14966.9,6.5
1995-10-01,1995,10,Oct,Other retailing,1365.9,16008.400000000001,15068.699999999999,6.2
1995-11-01,1995,11,Nov,Other retailing,1461.4,16106.800000000001,15146.599999999999,6.3
1995-12-01,1995,12,Dec,Other retailing,1987.4,16266.8,15188.0,7.1
1996-01-01,1996,1,Jan,Other retailing,1345.6,16403.1,15270.0,7.4
1996-02-01,1996,2,Feb,Other retailing,1279.6,16534.6,15317.5,7.9
1996-03-01,1996,3,Mar,Other retailing,1313.2,16581.5,15366.3,7.9
1996-04-01,1996,4,Apr,Other retailing,1278.4,16646.7,15456.5,7.7
1996-05-01,1996,5,May,Other retailing,1359.2,16698.2,15576.5,7.2
1996-06-01,1996,6,Jun,Other retailing,1289.5,16720.0,15656.3,6.8
1996-07-01,1996,7,Jul,Other retailing,1338.8,16756.1,15742.1,6.4
1996-08-01,1996,8,Aug,Other retailing,1363.3,16759.399999999998,15840.800000000001,5.8
1996-09-01,1996,9,Sep,Other retailing,1317.4,16699.7,15946.0,4.7
1996-10-01,1996,10,Oct,Other retailing,1404.8,16738.6,16008.400000000001,4.6
1996-11-01,1996,11,Nov,Other retailing,1463.1,16740.3,16106.800000000001,3.9
1996-12-01,1996,12,Dec,Other retailing,1975.8,16728.7,16266.8,2.8
1997-01-01,1997,1,Jan,Other retailing,1344.2,16727.3,16403.1,2.0
1997-02-01,1997,2,Feb,Other retailing,1269.3,16717.0,16534.6,1.1
1997-03-01,1997,3,Mar,Other retailing,1332.5,16736.3,16581.5,0.9
1997-04-01,1997,4,Apr,Other retailing,1364.4,16822.3,16646.7,1.1
1997-05-01,1997,5,May,Other retailing,1413.2,16876.3,16698.2,1.1
1997-06-01,1997,6,Jun,Other retailing,1344.5,16931.3,16720.0,1.3
1997-07-01,1997,7,Jul,Other retailing,1441.7,17034.2,16756.1,1.7
1997-08-01,1997,8,Aug,Other retailing,1443.5,17114.4,16759.399999999998,2.1
1997-09-01,1997,9,Sep,Other retailing,1461.3,17258.3,16699.7,3.3
1997-10-01,1997,10,Oct,Other retailing,1523.2,17376.7,16738.6,3.8
1997-11-01,1997,11,Nov,Other retailing,1552.9,17466.5,16740.3,4.3
1997-12-01,1997,12,Dec,Other retailing,2143.1,17633.8,16728.7,5.4
1998-01-01,1998,1,Jan,Other retailing,1437.6,17727.2,16727.3,6.0
1998-02-01,1998,2,Feb,Other retailing,1322.4,17780.300000000003,16717.0,6.4
1998-03-01,1998,3,Mar,Other retailing,1402.3,17850.100000000002,16736.3,6.7
1998-04-01,1998,4,Apr,Other retailing,1415.8,17901.5,16822.3,6.4
1998-05-01,1998,5,May,Other retailing,1432.9,17921.199999999997,16876.3,6.2
1998-06-01,1998,6,Jun,Other retailing,1409.5,17986.199999999997,16931.3,6.2
1998-07-01,1998,7,Jul,Other retailing,1481.7,18026.199999999997,17034.2,5.8
1998-08-01,1998,8,Aug,Other retailing,1459.4,18042.1,17114.4,5.4
1998-09-01,1998,9,Sep,Other retailing,1518.7,18099.5,17258.3,4.9
1998-10-01,1998,10,Oct,Other retailing,1567.9,18144.199999999997,17376.7,4.4
1998-11-01,1998,11,Nov,Other retailing,1599.4,18190.7,17466.5,4.1
1998-12-01,1998,12,Dec,Other retailing,2189.7,18237.3,17633.8,3.4
1999-01-01,1999,1,Jan,Other retailing,1490.5,18290.2,17727.2,3.2
1999-02-01,1999,2,Feb,Other retailing,1389.2,18357.0,17780.300000000003,3.2
1999-03-01,1999,3,Mar,Other retailing,1542.5,18497.2,17850.100000000002,3.6
1999-04-01,1999,4,Apr,Other retailing,1498.9,18580.300000000003,17901.5,3.8
1999-05-01,1999,5,May,Other retailing,1517.9,18665.3,17921.199999999997,4.2
1999-06-01,1999,6,Jun,Other retailing,1505.8,18761.6,17986.199999999997,4.3
1999-07-01,1999,7,Jul,Other retailing,1581.0,18860.9,18026.199999999997,4.6
1999-08-01,1999,8,Aug,Other retailing,1585.1,18986.600000000002,18042.1,5.2
1999-09-01,1999,9,Sep,Other retailing,1627.4,19095.300000000003,18099.5,5.5
1999-10-01,1999,10,Oct,Other retailing,1622.2,19149.6,18144.199999999997,5.5
1999-11-01,1999,11,Nov,Other retailing,1726.2,19276.399999999998,18190.7,6.0
1999-12-01,1999,12,Dec,Other retailing,2352.7,19439.4,18237.3,6.6
2000-01-01,2000,1,Jan,Other retailing,1496.6,19445.5,18290.2,6.3
2000-02-01,2000,2,Feb,Other retailing,1462.1,19518.4,18357.0,6.3
2000-03-01,2000,3,Mar,Other retailing,1553.0,19528.9,18497.2,5.6
2000-04-01,2000,4,Apr,Other retailing,1482.8,19512.8,18580.300000000003,5.0
2000-05-01,2000,5,May,Other retailing,1575.8,19570.7,18665.3,4.9
2000-06-01,2000,6,Jun,Other retailing,1609.6,19674.5,18761.6,4.9
2000-07-01,2000,7,Jul,Other retailing,1522.5,19616.0,18860.9,4.0
2000-08-01,2000,8,Aug,Other retailing,1623.6,19654.5,18986.600000000002,3.5
2000-09-01,2000,9,Sep,Other retailing,1642.7,19669.8,19095.300000000003,3.0
2000-10-01,2000,10,Oct,Other retailing,1692.6,19740.2,19149.6,3.1
2000-11-01,2000,11,Nov,Other retailing,1792.5,19806.5,19276.399999999998,2.7
2000-12-01,2000,12,Dec,Other retailing,2381.5,19835.3,19439.4,2.0
2001-01-01,2001,1,Jan,Other retailing,1641.7,19980.4,19445.5,2.8
2001-02-01,2001,2,Feb,Other retailing,1563.5,20081.8,19518.4,2.9
2001-03-01,2001,3,Mar,Other retailing,1694.1,20222.899999999998,19528.9,3.6
2001-04-01,2001,4,Apr,Other retailing,1626.9,20367.0,19512.8,4.4
2001-05-01,2001,5,May,Other retailing,1728.6,20519.8,19570.7,4.8
2001-06-01,2001,6,Jun,Other retailing,1674.2,20584.4,19674.5,4.6
2001-07-01,2001,7,Jul,Other retailing,1733.8,20795.7,19616.0,6.0
2001-08-01,2001,8,Aug,Other retailing,1792.2,20964.3,19654.5,6.7
2001-09-01,2001,9,Sep,Other retailing,1718.8,21040.399999999998,19669.8,7.0
2001-10-01,2001,10,Oct,Other retailing,1829.9,21177.7,19740.2,7.3
2001-11-01,2001,11,Nov,Other retailing,1944.2,21329.4,19806.5,7.7
2001-12-01,2001,12,Dec,Other retailing,2589.6,21537.5,19835.3,8.6
2002-01-01,2002,1,Jan,Other retailing,1769.9,21665.7,19980.4,8.4
2002-02-01,2002,2,Feb,Other retailing,1642.5,21744.7,20081.8,8.3
2002-03-01,2002,3,Mar,Other retailing,1795.0,21845.600000000002,20222.899999999998,8.0
2002-04-01,2002,4,Apr,Other retailing,1778.3,21997.0,20367.0,8.0
2002-05-01,2002,5,May,Other retailing,1898.8,22167.2,20519.8,8.0
2002-06-01,2002,6,Jun,Other retailing,1762.1,22255.1,20584.4,8.1
2002-07-01,2002,7,Jul,Other retailing,1870.2,22391.5,20795.7,7.7
2002-08-01,2002,8,Aug,Other retailing,1946.9,22546.2,20964.3,7.5
2002-09-01,2002,9,Sep,Other retailing,1880.9,22708.3,21040.399999999998,7.9
2002-10-01,2002,10,Oct,Other retailing,1942.0,22820.399999999998,21177.7,7.8
2002-11-01,2002,11,Nov,Other retailing,2047.7,22923.899999999998,21329.4,7.5
2002-12-01,2002,12,Dec,Other retailing,2769.7,23104.0,21537.5,7.3
2003-01-01,2003,1,Jan,Other retailing,1876.5,23210.6,21665.7,7.1
2003-02-01,2003,2,Feb,Other retailing,1727.3,23295.399999999998,21744.7,7.1
2003-03-01,2003,3,Mar,Other retailing,1839.2,23339.6,21845.600000000002,6.8
2003-04-01,2003,4,Apr,Other retailing,1851.6,23412.899999999998,21997.0,6.4
2003-05-01,2003,5,May,Other retailing,1958.4,23472.5,22167.2,5.9
2003-06-01,2003,6,Jun,Other retailing,1870.4,23580.800000000003,22255.1,6.0
2003-07-01,2003,7,Jul,Other retailing,2021.9,23732.5,22391.5,6.0
2003-08-01,2003,8,Aug,Other retailing,2045.1,23830.7,22546.2,5.7
2003-09-01,2003,9,Sep,Other retailing,2063.2,24013.0,22708.3,5.7
2003-10-01,2003,10,Oct,Other retailing,2236.2,24307.2,22820.399999999998,6.5
2003-11-01,2003,11,Nov,Other retailing,2322.0,24581.5,22923.899999999998,7.2
2003-12-01,2003,12,Dec,Other retailing,3137.1,24948.9,23104.0,8.0
2004-01-01,2004,1,Jan,Other retailing,2039.8,25112.2,23210.6,8.2
2004-02-01,2004,2,Feb,Other retailing,1942.6,25327.5,23295.399999999998,8.7
2004-03-01,2004,3,Mar,Other retailing,2117.1,25605.4,23339.6,9.7
2004-04-01,2004,4,Apr,Other retailing,2013.5,25767.300000000003,23412.899999999998,10.1
2004-05-01,2004,5,May,Other retailing,2075.5,25884.4,23472.5,10.3
2004-06-01,2004,6,Jun,Other retailing,2075.0,26089.0,23580.800000000003,10.6
2004-07-01,2004,7,Jul,Other retailing,2171.6,26238.7,23732.5,10.6
2004-08-01,2004,8,Aug,Other retailing,2162.3,26355.899999999998,23830.7,10.6
2004-09-01,2004,9,Sep,Other retailing,2221.4,26514.100000000002,24013.0,10.4
2004-10-01,2004,10,Oct,Other retailing,2273.3,26551.2,24307.2,9.2
2004-11-01,2004,11,Nov,Other retailing,2352.9,26582.100000000002,24581.5,8.1
2004-12-01,2004,12,Dec,Other retailing,3209.8,26654.8,24948.9,6.8
2005-01-01,2005,1,Jan,Other retailing,2074.7,26689.7,25112.2,6.3
2005-02-01,2005,2,Feb,Other retailing,1979.9,26727.0,25327.5,5.5
2005-03-01,2005,3,Mar,Other retailing,2117.9,26727.800000000003,25605.4,4.4
2005-04-01,2005,4,Apr,Other retailing,2060.3,26774.600000000002,25767.300000000003,3.9
2005-05-01,2005,5,May,Other retailing,2098.2,26797.3,25884.4,3.5
2005-06-01,2005,6,Jun,Other retailing,2074.5,26796.800000000003,26089.0,2.7
2005-07-01,2005,7,Jul,Other retailing,2090.0,26715.2,26238.7,1.8
2005-08-01,2005,8,Aug,Other retailing,2125.1,26678.0,26355.899999999998,1.2
2005-09-01,2005,9,Sep,Other retailing,2094.3,26550.9,26514.100000000002,0.1
2005-10-01,2005,10,Oct,Other retailing,2142.3,26419.9,26551.2,-0.5
2005-11-01,2005,11,Nov,Other retailing,2290.4,26357.399999999998,26582.100000000002,-0.8
2005-12-01,2005,12,Dec,Other retailing,3136.2,26283.8,26654.8,-1.4
2006-01-01,2006,1,Jan,Other retailing,2068.4,26277.5,26689.7,-1.5
2006-02-01,2006,2,Feb,Other retailing,1962.4,26260.0,26727.0,-1.7
2006-03-01,2006,3,Mar,Other retailing,2149.1,26291.2,26727.800000000003,-1.6
2006-04-01,2006,4,Apr,Other retailing,2070.2,26301.1,26774.600000000002,-1.8
2006-05-01,2006,5,May,Other retailing,2177.8,26380.7,26797.3,-1.6
2006-06-01,2006,6,Jun,Other retailing,2167.3,26473.5,26796.800000000003,-1.2
2006-07-01,2006,7,Jul,Other retailing,2161.5,26545.0,26715.2,-0.6
2006-08-01,2006,8,Aug,Other retailing,2275.9,26695.800000000003,26678.0,0.1
2006-09-01,2006,9,Sep,Other retailing,2213.6,26815.1,26550.9,1.0
2006-10-01,2006,10,Oct,Other retailing,2319.4,26992.2,26419.9,2.2
2006-11-01,2006,11,Nov,Other retailing,2473.4,27175.2,26357.399999999998,3.1
2006-12-01,2006,12,Dec,Other retailing,3306.8,27345.800000000003,26283.8,4.0
2007-01-01,2007,1,Jan,Other retailing,2165.5,27442.9,26277.5,4.4
2007-02-01,2007,2,Feb,Other retailing,2044.0,27524.5,26260.0,4.8
2007-03-01,2007,3,Mar,Other retailing,2279.5,27654.9,26291.2,5.2
2007-04-01,2007,4,Apr,Other retailing,2108.5,27693.200000000004,26301.1,5.3
2007-05-01,2007,5,May,Other retailing,2228.1,27743.5,26380.7,5.2
2007-06-01,2007,6,Jun,Other retailing,2180.3,27756.5,26473.5,4.8
2007-07-01,2007,7,Jul,Other retailing,2284.2,27879.2,26545.0,5.0
2007-08-01,2007,8,Aug,Other retailing,2386.6,27989.899999999998,26695.800000000003,4.8
2007-09-01,2007,9,Sep,Other retailing,2321.0,28097.3,26815.1,4.8
2007-10-01,2007,10,Oct,Other retailing,2535.3,28313.199999999997,26992.2,4.9
2007-11-01,2007,11,Nov,Other retailing,2692.3,28532.100000000002,27175.2,5.0
2007-12-01,2007,12,Dec,Other retailing,3582.4,28807.7,27345.800000000003,5.3
2008-01-01,2008,1,Jan,Other retailing,2437.1,29079.3,27442.9,6.0
2008-02-01,2008,2,Feb,Other retailing,2355.5,29390.800000000003,27524.5,6.8
2008-03-01,2008,3,Mar,Other retailing,2414.5,29525.800000000003,27654.9,6.8
2008-04-01,2008,4,Apr,Other retailing,2390.5,29807.800000000003,27693.200000000004,7.6
2008-05-01,2008,5,May,Other retailing,2530.9,30110.6,27743.5,8.5
2008-06-01,2008,6,Jun,Other retailing,2378.4,30308.7,27756.5,9.2
2008-07-01,2008,7,Jul,Other retailing,2521.7,30546.2,27879.2,9.6
2008-08-01,2008,8,Aug,Other retailing,2540.0,30699.600000000002,27989.899999999998,9.7
2008-09-01,2008,9,Sep,Other retailing,2485.9,30864.5,28097.3,9.8
2008-10-01,2008,10,Oct,Other retailing,2668.9,30998.1,28313.199999999997,9.5
2008-11-01,2008,11,Nov,Other retailing,2740.0,31045.8,28532.100000000002,8.8
2008-12-01,2008,12,Dec,Other retailing,3816.6,31280.0,28807.7,8.6
2009-01-01,2009,1,Jan,Other retailing,2525.9,31368.8,29079.3,7.9
2009-02-01,2009,2,Feb,Other retailing,2349.1,31362.399999999998,29390.800000000003,6.7
2009-03-01,2009,3,Mar,Other retailing,2585.3,31533.2,29525.800000000003,6.8
2009-04-01,2009,4,Apr,Other retailing,2519.0,31661.7,29807.800000000003,6.2
2009-05-01,2009,5,May,Other retailing,2624.2,31755.0,30110.6,5.5
2009-06-01,2009,6,Jun,Other retailing,2551.6,31928.2,30308.7,5.3
2009-07-01,2009,7,Jul,Other retailing,2682.3,32088.8,30546.2,5.1
2009-08-01,2009,8,Aug,Other retailing,2595.8,32144.6,30699.600000000002,4.7
2009-09-01,2009,9,Sep,Other retailing,2620.5,32279.2,30864.5,4.6
2009-10-01,2009,10,Oct,Other retailing,2775.7,32386.0,30998.1,4.5
2009-11-01,2009,11,Nov,Other retailing,2849.8,32495.8,31045.8,4.7
2009-12-01,2009,12,Dec,Other retailing,3817.7,32496.9,31280.0,3.9
2010-01-01,2010,1,Jan,Other retailing,2601.3,32572.3,31368.8,3.8
2010-02-01,2010,2,Feb,Other retailing,2426.4,32649.600000000002,31362.399999999998,4.1
2010-03-01,2010,3,Mar,Other retailing,2709.9,32774.2,31533.2,3.9
2010-04-01,2010,4,Apr,Other retailing,2549.6,32804.799999999996,31661.7,3.6
2010-05-01,2010,5,May,Other retailing,2633.7,32814.3,31755.0,3.3
2010-06-01,2010,6,Jun,Other retailing,2604.6,32867.3,31928.2,2.9
2010-07-01,2010,7,Jul,Other retailing,2765.1,32950.1,32088.8,2.7
2010-08-01,2010,8,Aug,Other retailing,2803.4,33157.7,32144.6,3.2
2010-09-01,2010,9,Sep,Other retailing,2809.9,33347.1,32279.2,3.3
2010-10-01,2010,10,Oct,Other retailing,2854.1,33425.5,32386.0,3.2
2010-11-01,2010,11,Nov,Other retailing,2998.3,33574.0,32495.8,3.3
2010-12-01,2010,12,Dec,Other retailing,3947.6,33703.9,32496.9,3.7
2011-01-01,2011,1,Jan,Other retailing,2692.0,33794.6,32572.3,3.8
2011-02-01,2011,2,Feb,Other retailing,2563.6,33931.8,32649.600000000002,3.9
