date,year,month,month_name,category,turnover_m
2021-12-01,2021,12,Dec,"Clothing, footwear and personal accessory retailing",4136.7
2022-01-01,2022,1,Jan,"Clothing, footwear and personal accessory retailing",2371.1
2022-02-01,2022,2,Feb,"Clothing, footwear and personal accessory retailing",2205.5
2022-03-01,2022,3,Mar,"Clothing, footwear and personal accessory retailing",2608.7
2022-04-01,2022,4,Apr,"Clothing, footwear and personal accessory retailing",2767.8
2022-05-01,2022,5,May,"Clothing, footwear and personal accessory retailing",2873.4
2022-06-01,2022,6,Jun,"Clothing, footwear and personal accessory retailing",2868.6
2022-07-01,2022,7,Jul,"Clothing, footwear and personal accessory retailing",2775.1
2022-08-01,2022,8,Aug,"Clothing, footwear and personal accessory retailing",2687.7
2022-09-01,2022,9,Sep,"Clothing, footwear and personal accessory retailing",2773.0
2022-10-01,2022,10,Oct,"Clothing, footwear and personal accessory retailing",2872.5
2022-11-01,2022,11,Nov,"Clothing, footwear and personal accessory retailing",3462.8
2022-12-01,2022,12,Dec,"Clothing, footwear and personal accessory retailing",4490.6
2023-01-01,2023,1,Jan,"Clothing, footwear and personal accessory retailing",2794.1
2023-02-01,2023,2,Feb,"Clothing, footwear and personal accessory retailing",2339.8
2023-03-01,2023,3,Mar,"Clothing, footwear and personal accessory retailing",2722.9
2023-04-01,2023,4,Apr,"Clothing, footwear and personal accessory retailing",2837.2
2023-05-01,2023,5,May,"Clothing, footwear and personal accessory retailing",3005.5
2023-06-01,2023,6,Jun,"Clothing, footwear and personal accessory retailing",2876.4
2023-07-01,2023,7,Jul,"Clothing, footwear and personal accessory retailing",2729.5
2023-08-01,2023,8,Aug,"Clothing, footwear and personal accessory retailing",2732.5
2023-09-01,2023,9,Sep,"Clothing, footwear and personal accessory retailing",2812.7
2023-10-01,2023,10,Oct,"Clothing, footwear and personal accessory retailing",2854.3
2023-11-01,2023,11,Nov,"Clothing, footwear and personal accessory retailing",3455.2
2023-12-01,2023,12,Dec,"Clothing, footwear and personal accessory retailing",4450.6
2024-01-01,2024,1,Jan,"Clothing, footwear and personal accessory retailing",2757.7
2024-02-01,2024,2,Feb,"Clothing, footwear and personal accessory retailing",2521.7
2024-03-01,2024,3,Mar,"Clothing, footwear and personal accessory retailing",2667.2
2024-04-01,2024,4,Apr,"Clothing, footwear and personal accessory retailing",2807.9
2024-05-01,2024,5,May,"Clothing, footwear and personal accessory retailing",3021.8
2024-06-01,2024,6,Jun,"Clothing, footwear and personal accessory retailing",2917.2
2024-07-01,2024,7,Jul,"Clothing, footwear and personal accessory retailing",2770.6
2024-08-01,2024,8,Aug,"Clothing, footwear and personal accessory retailing",2812.4
2024-09-01,2024,9,Sep,"Clothing, footwear and personal accessory retailing",2779.8
2024-10-01,2024,10,Oct,"Clothing, footwear and personal accessory retailing",2925.5
2024-11-01,2024,11,Nov,"Clothing, footwear and personal accessory retailing",3582.2
2024-12-01,2024,12,Dec,"Clothing, footwear and personal accessory retailing",4582.3
2025-01-01,2025,1,Jan,"Clothing, footwear and personal accessory retailing",2904.1
2025-02-01,2025,2,Feb,"Clothing, footwear and personal accessory retailing",2457.1
2025-03-01,2025,3,Mar,"Clothing, footwear and personal accessory retailing",2809.2
2025-04-01,2025,4,Apr,"Clothing, footwear and personal accessory retailing",2816.1
2025-05-01,2025,5,May,"Clothing, footwear and personal accessory retailing",3167.1
2025-06-01,2025,6,Jun,"Clothing, footwear and personal accessory retailing",3065.3
1982-04-01,1982,4,Apr,Department stores,460.1
1982-05-01,1982,5,May,Department stores,502.6
1982-06-01,1982,6,Jun,Department stores,443.8
1982-07-01,1982,7,Jul,Department stores,459.1
1982-08-01,1982,8,Aug,Department stores,438.4
1982-09-01,1982,9,Sep,Department stores,465.1
1982-10-01,1982,10,Oct,Department stores,452.7
1982-11-01,1982,11,Nov,Department stores,522.9
1982-12-01,1982,12,Dec,Department stores,889.3
1983-01-01,1983,1,Jan,Department stores,379.2
1983-02-01,1983,2,Feb,Department stores,378.0
1983-03-01,1983,3,Mar,Department stores,472.1
1983-04-01,1983,4,Apr,Department stores,503.4
1983-05-01,1983,5,May,Department stores,510.6
1983-06-01,1983,6,Jun,Department stores,462.4
1983-07-01,1983,7,Jul,Department stores,468.3
1983-08-01,1983,8,Aug,Department stores,458.2
1983-09-01,1983,9,Sep,Department stores,482.7
1983-10-01,1983,10,Oct,Department stores,485.3
1983-11-01,1983,11,Nov,Department stores,568.7
1983-12-01,1983,12,Dec,Department stores,963.7
1984-01-01,1984,1,Jan,Department stores,414.7
1984-02-01,1984,2,Feb,Department stores,414.5
1984-03-01,1984,3,Mar,Department stores,484.7
1984-04-01,1984,4,Apr,Department stores,487.3
1984-05-01,1984,5,May,Department stores,597.9
1984-06-01,1984,6,Jun,Department stores,500.4
1984-07-01,1984,7,Jul,Department stores,543.4
1984-08-01,1984,8,Aug,Department stores,503.4
1984-09-01,1984,9,Sep,Department stores,522.8
1984-10-01,1984,10,Oct,Department stores,556.6
1984-11-01,1984,11,Nov,Department stores,623.2
1984-12-01,1984,12,Dec,Department stores,1039.4
1985-01-01,1985,1,Jan,Department stores,516.3
1985-02-01,1985,2,Feb,Department stores,452.5
1985-03-01,1985,3,Mar,Department stores,525.8
1985-04-01,1985,4,Apr,Department stores,587.7
1985-05-01,1985,5,May,Department stores,700.3
1985-06-01,1985,6,Jun,Department stores,561.8
1985-07-01,1985,7,Jul,Department stores,602.8
1985-08-01,1985,8,Aug,Department stores,582.5
1985-09-01,1985,9,Sep,Department stores,563.1
1985-10-01,1985,10,Oct,Department stores,637.1
1985-11-01,1985,11,Nov,Department stores,697.1
1985-12-01,1985,12,Dec,Department stores,1187.5
1986-01-01,1986,1,Jan,Department stores,570.5
1986-02-01,1986,2,Feb,Department stores,478.2
1986-03-01,1986,3,Mar,Department stores,547.4
1986-04-01,1986,4,Apr,Department stores,594.3
1986-05-01,1986,5,May,Department stores,751.6
1986-06-01,1986,6,Jun,Department stores,553.4
1986-07-01,1986,7,Jul,Department stores,663.2
1986-08-01,1986,8,Aug,Department stores,581.1
1986-09-01,1986,9,Sep,Department stores,661.9
1986-10-01,1986,10,Oct,Department stores,665.6
1986-11-01,1986,11,Nov,Department stores,700.9
1986-12-01,1986,12,Dec,Department stores,1367.9
1987-01-01,1987,1,Jan,Department stores,613.9
1987-02-01,1987,2,Feb,Department stores,513.2
1987-03-01,1987,3,Mar,Department stores,599.9
1987-04-01,1987,4,Apr,Department stores,674.1
1987-05-01,1987,5,May,Department stores,714.0
1987-06-01,1987,6,Jun,Department stores,670.5
1987-07-01,1987,7,Jul,Department stores,720.9
1987-08-01,1987,8,Aug,Department stores,601.6
1987-09-01,1987,9,Sep,Department stores,672.3
1987-10-01,1987,10,Oct,Department stores,709.1
1987-11-01,1987,11,Nov,Department stores,743.2
1987-12-01,1987,12,Dec,Department stores,1460.1
1988-01-01,1988,1,Jan,Department stores,631.0
1988-02-01,1988,2,Feb,Department stores,551.1
1988-03-01,1988,3,Mar,Department stores,678.1
1988-04-01,1988,4,Apr,Department stores,715.7
1988-05-01,1988,5,May,Department stores,740.8
1988-06-01,1988,6,Jun,Department stores,722.0
1988-07-01,1988,7,Jul,Department stores,683.5
1988-08-01,1988,8,Aug,Department stores,650.9
1988-09-01,1988,9,Sep,Department stores,723.3
1988-10-01,1988,10,Oct,Department stores,729.6
1988-11-01,1988,11,Nov,Department stores,870.3
1988-12-01,1988,12,Dec,Department stores,1570.0
1989-01-01,1989,1,Jan,Department stores,631.5
1989-02-01,1989,2,Feb,Department stores,552.0
1989-03-01,1989,3,Mar,Department stores,719.0
1989-04-01,1989,4,Apr,Department stores,697.6
1989-05-01,1989,5,May,Department stores,764.8
1989-06-01,1989,6,Jun,Department stores,786.3
1989-07-01,1989,7,Jul,Department stores,715.1
1989-08-01,1989,8,Aug,Department stores,723.8
1989-09-01,1989,9,Sep,Department stores,757.9
1989-10-01,1989,10,Oct,Department stores,751.7
1989-11-01,1989,11,Nov,Department stores,923.8
1989-12-01,1989,12,Dec,Department stores,1569.4
1990-01-01,1990,1,Jan,Department stores,678.2
1990-02-01,1990,2,Feb,Department stores,586.2
1990-03-01,1990,3,Mar,Department stores,726.8
1990-04-01,1990,4,Apr,Department stores,744.1
1990-05-01,1990,5,May,Department stores,815.5
1990-06-01,1990,6,Jun,Department stores,832.4
1990-07-01,1990,7,Jul,Department stores,710.3
1990-08-01,1990,8,Aug,Department stores,759.4
1990-09-01,1990,9,Sep,Department stores,741.1
1990-10-01,1990,10,Oct,Department stores,786.6
1990-11-01,1990,11,Nov,Department stores,931.5
1990-12-01,1990,12,Dec,Department stores,1563.1
1991-01-01,1991,1,Jan,Department stores,694.0
1991-02-01,1991,2,Feb,Department stores,604.7
1991-03-01,1991,3,Mar,Department stores,719.2
1991-04-01,1991,4,Apr,Department stores,748.2
1991-05-01,1991,5,May,Department stores,828.2
1991-06-01,1991,6,Jun,Department stores,746.9
1991-07-01,1991,7,Jul,Department stores,794.5
1991-08-01,1991,8,Aug,Department stores,770.4
1991-09-01,1991,9,Sep,Department stores,741.5
1991-10-01,1991,10,Oct,Department stores,858.6
1991-11-01,1991,11,Nov,Department stores,944.7
1991-12-01,1991,12,Dec,Department stores,1600.3
1992-01-01,1992,1,Jan,Department stores,740.0
1992-02-01,1992,2,Feb,Department stores,665.9
1992-03-01,1992,3,Mar,Department stores,701.5
1992-04-01,1992,4,Apr,Department stores,831.4
1992-05-01,1992,5,May,Department stores,878.6
1992-06-01,1992,6,Jun,Department stores,826.0
1992-07-01,1992,7,Jul,Department stores,788.2
1992-08-01,1992,8,Aug,Department stores,723.6
1992-09-01,1992,9,Sep,Department stores,819.8
1992-10-01,1992,10,Oct,Department stores,902.5
1992-11-01,1992,11,Nov,Department stores,968.6
1992-12-01,1992,12,Dec,Department stores,1650.9
1993-01-01,1993,1,Jan,Department stores,762.1
1993-02-01,1993,2,Feb,Department stores,643.0
1993-03-01,1993,3,Mar,Department stores,754.1
1993-04-01,1993,4,Apr,Department stores,840.7
1993-05-01,1993,5,May,Department stores,906.6
1993-06-01,1993,6,Jun,Department stores,887.1
1993-07-01,1993,7,Jul,Department stores,771.5
1993-08-01,1993,8,Aug,Department stores,728.7
1993-09-01,1993,9,Sep,Department stores,844.7
1993-10-01,1993,10,Oct,Department stores,886.9
1993-11-01,1993,11,Nov,Department stores,970.0
1993-12-01,1993,12,Dec,Department stores,1710.5
1994-01-01,1994,1,Jan,Department stores,745.7
1994-02-01,1994,2,Feb,Department stores,664.4
1994-03-01,1994,3,Mar,Department stores,821.5
1994-04-01,1994,4,Apr,Department stores,831.7
1994-05-01,1994,5,May,Department stores,908.0
1994-06-01,1994,6,Jun,Department stores,912.6
1994-07-01,1994,7,Jul,Department stores,782.9
1994-08-01,1994,8,Aug,Department stores,798.8
1994-09-01,1994,9,Sep,Department stores,887.0
1994-10-01,1994,10,Oct,Department stores,934.6
1994-11-01,1994,11,Nov,Department stores,1000.4
1994-12-01,1994,12,Dec,Department stores,1817.5
1995-01-01,1995,1,Jan,Department stores,752.4
1995-02-01,1995,2,Feb,Department stores,682.5
1995-03-01,1995,3,Mar,Department stores,811.2
1995-04-01,1995,4,Apr,Department stores,906.0
1995-05-01,1995,5,May,Department stores,927.2
1995-06-01,1995,6,Jun,Department stores,906.8
1995-07-01,1995,7,Jul,Department stores,880.6
1995-08-01,1995,8,Aug,Department stores,873.9
1995-09-01,1995,9,Sep,Department stores,856.8
1995-10-01,1995,10,Oct,Department stores,920.6
1995-11-01,1995,11,Nov,Department stores,1067.4
1995-12-01,1995,12,Dec,Department stores,1857.2
1996-01-01,1996,1,Jan,Department stores,833.1
1996-02-01,1996,2,Feb,Department stores,737.1
1996-03-01,1996,3,Mar,Department stores,812.0
1996-04-01,1996,4,Apr,Department stores,895.2
1996-05-01,1996,5,May,Department stores,962.8
1996-06-01,1996,6,Jun,Department stores,908.6
1996-07-01,1996,7,Jul,Department stores,908.0
1996-08-01,1996,8,Aug,Department stores,888.9
1996-09-01,1996,9,Sep,Department stores,833.7
1996-10-01,1996,10,Oct,Department stores,933.7
1996-11-01,1996,11,Nov,Department stores,1081.6
1996-12-01,1996,12,Dec,Department stores,1837.6
1997-01-01,1997,1,Jan,Department stores,840.9
1997-02-01,1997,2,Feb,Department stores,727.4
1997-03-01,1997,3,Mar,Department stores,857.9
1997-04-01,1997,4,Apr,Department stores,849.0
1997-05-01,1997,5,May,Department stores,994.8
1997-06-01,1997,6,Jun,Department stores,830.2
1997-07-01,1997,7,Jul,Department stores,971.1
1997-08-01,1997,8,Aug,Department stores,836.0
1997-09-01,1997,9,Sep,Department stores,939.1
1997-10-01,1997,10,Oct,Department stores,976.9
1997-11-01,1997,11,Nov,Department stores,1111.3
1997-12-01,1997,12,Dec,Department stores,1879.1
1998-01-01,1998,1,Jan,Department stores,917.3
1998-02-01,1998,2,Feb,Department stores,716.2
1998-03-01,1998,3,Mar,Department stores,822.9
1998-04-01,1998,4,Apr,Department stores,970.1
1998-05-01,1998,5,May,Department stores,970.2
1998-06-01,1998,6,Jun,Department stores,849.4
1998-07-01,1998,7,Jul,Department stores,1042.3
1998-08-01,1998,8,Aug,Department stores,869.9
1998-09-01,1998,9,Sep,Department stores,939.4
1998-10-01,1998,10,Oct,Department stores,1021.3
1998-11-01,1998,11,Nov,Department stores,1137.7
1998-12-01,1998,12,Dec,Department stores,1975.7
1999-01-01,1999,1,Jan,Department stores,942.0
1999-02-01,1999,2,Feb,Department stores,738.4
1999-03-01,1999,3,Mar,Department stores,903.2
1999-04-01,1999,4,Apr,Department stores,953.2
1999-05-01,1999,5,May,Department stores,1011.2
1999-06-01,1999,6,Jun,Department stores,894.4
1999-07-01,1999,7,Jul,Department stores,1054.5
1999-08-01,1999,8,Aug,Department stores,899.5
1999-09-01,1999,9,Sep,Department stores,1002.3
1999-10-01,1999,10,Oct,Department stores,1043.7
1999-11-01,1999,11,Nov,Department stores,1207.2
1999-12-01,1999,12,Dec,Department stores,2069.6
2000-01-01,2000,1,Jan,Department stores,924.9
2000-02-01,2000,2,Feb,Department stores,798.2
2000-03-01,2000,3,Mar,Department stores,901.9
2000-04-01,2000,4,Apr,Department stores,1024.7
2000-05-01,2000,5,May,Department stores,1052.3
2000-06-01,2000,6,Jun,Department stores,1165.5
2000-07-01,2000,7,Jul,Department stores,859.3
2000-08-01,2000,8,Aug,Department stores,1009.2
2000-09-01,2000,9,Sep,Department stores,1054.6
2000-10-01,2000,10,Oct,Department stores,1070.4
2000-11-01,2000,11,Nov,Department stores,1232.5
2000-12-01,2000,12,Dec,Department stores,2177.5
2001-01-01,2001,1,Jan,Department stores,971.9
2001-02-01,2001,2,Feb,Department stores,814.6
2001-03-01,2001,3,Mar,Department stores,1017.5
2001-04-01,2001,4,Apr,Department stores,1039.2
2001-05-01,2001,5,May,Department stores,1123.5
2001-06-01,2001,6,Jun,Department stores,1024.9
2001-07-01,2001,7,Jul,Department stores,1100.8
2001-08-01,2001,8,Aug,Department stores,963.0
2001-09-01,2001,9,Sep,Department stores,1012.9
2001-10-01,2001,10,Oct,Department stores,1132.0
2001-11-01,2001,11,Nov,Department stores,1344.8
2001-12-01,2001,12,Dec,Department stores,2269.5
2002-01-01,2002,1,Jan,Department stores,1027.9
2002-02-01,2002,2,Feb,Department stores,841.4
2002-03-01,2002,3,Mar,Department stores,1043.9
2002-04-01,2002,4,Apr,Department stores,1075.3
2002-05-01,2002,5,May,Department stores,1190.9
2002-06-01,2002,6,Jun,Department stores,1143.0
2002-07-01,2002,7,Jul,Department stores,1075.7
2002-08-01,2002,8,Aug,Department stores,1065.9
2002-09-01,2002,9,Sep,Department stores,1060.1
2002-10-01,2002,10,Oct,Department stores,1211.4
2002-11-01,2002,11,Nov,Department stores,1495.1
2002-12-01,2002,12,Dec,Department stores,2338.6
2003-01-01,2003,1,Jan,Department stores,1099.3
2003-02-01,2003,2,Feb,Department stores,900.5
2003-03-01,2003,3,Mar,Department stores,1092.7
2003-04-01,2003,4,Apr,Department stores,1222.4
2003-05-01,2003,5,May,Department stores,1237.1
2003-06-01,2003,6,Jun,Department stores,1237.9
2003-07-01,2003,7,Jul,Department stores,1182.0
2003-08-01,2003,8,Aug,Department stores,1101.2
2003-09-01,2003,9,Sep,Department stores,1198.2
2003-10-01,2003,10,Oct,Department stores,1316.1
2003-11-01,2003,11,Nov,Department stores,1528.2
2003-12-01,2003,12,Dec,Department stores,2424.2
